name,type,start,duration,end
https://securepubads.g.doubleclick.net/gampad/ads?pvsid=1424150245462613&correlator=1393799930457601&eid=44809527%2C31083340%2C31085490%2C676982996%2C31078664%2C31078665%2C31078668%2C31078670&output=ldjh&gdfp_req=1&vrg=202407220101&ptt=17&impl=fif&iu_parts=29390238%2Cnyt%2Chomepage&enc_prev_ius=%2F0%2F1%2F2&prev_iu_szs=320x50%7C728x90%7C970x90%7C970x250%7C1605x300&fluid=height&ifi=4&sfv=1-0-40&eri=32&sc=1&cookie=ID%3Dddec003deba801c7%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MZdweIlIfkDK4mqTAC8dIjSWxr1-A&gpic=UID%3D00000e9bbc8eed42%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MY8Wzg7kXlHJDaC9MrkoY69MxFvxw&abxe=1&dt=1721758874794&lmt=1721757382&adxs=0&adys=6724&biw=1228&bih=959&scr_x=0&scr_y=5531&btvi=2&ucis=3&oid=2&u_his=5&u_h=1117&u_w=1728&u_ah=1085&u_aw=1728&u_cd=30&u_sd=2&u_tz=-240&dmc=8&bc=31&nvt=3&uach=WyJtYWNPUyIsIjE0LjUuMCIsImFybSIsIiIsIjEyNi4wLjY0NzguMTI3IixudWxsLDAsbnVsbCwiNjQiLFtbIk5vdC9BKUJyYW5kIiwiOC4wLjAuMCJdLFsiQ2hyb21pdW0iLCIxMjYuMC42NDc4LjEyNyJdLFsiR29vZ2xlIENocm9tZSIsIjEyNi4wLjY0NzguMTI3Il1dLDBd&url=https%3A%2F%2Fwww.nytimes.com%2F&vis=1&psz=1228x90&msz=1228x0&fws=4&ohw=1228&ga_vid=1933310523.1721758361&ga_sid=1721758361&ga_hid=952172467&ga_fc=false&td=1&egid=45258&tan=358417f4-acd2-4629-a893-0878550eaf4a&tdf=2&nt=1&psd=WzExLFtdLG51bGwsM10.&dlt=1721758359846&idt=803&ppid=9j5lbnkqh61utj33etdxtzzqpl6ou4l&prev_scp=div%3Ddfp-ad-mid2%26pos%3Dmid2%26format_rules%3Dnoxl%26amznbid%3D1%26amznp%3D1%26hb_format_ix%3Dbanner%26hb_size_ix%3D970x250%26hb_pb_ix%3D0.65%26hb_adid_ix%3D12479a37a5f68aee%26hb_bidder_ix%3Dix%26hb_format_rubicon%3Dbanner%26hb_size_rubicon%3D970x250%26hb_pb_rubicon%3D0.40%26hb_adid_rubicon%3D1210cfcac00f9503%26hb_bidder_rubicon%3Drubicon%26hb_format%3Dbanner%26hb_size%3D970x250%26hb_pb%3D0.65%26hb_adid%3D12479a37a5f68aee%26hb_bidder%3Dix%26hb_format_criteo%3Dbanner%26hb_size_criteo%3D970x250%26hb_pb_criteo%3D0.20%26hb_adid_criteo%3D11192f459ec6aa62%26hb_bidder_criteo%3Dcriteo%26request_time%3D514952&cust_params=als_test_clientside%3Dweb_bigtable_none_20240723181239%26mktg%3Dtype_anon%252Clogf%252Cabt%26bt%3D131947%252C131953%252C132360%252C132361%252C132362%252C132363%252C132365%252C132366%252C132394%252C132395%252C132630%252C132640%252C132668%252C132670%252C173596%252C259%252C282%252C303%252C305%252C497%252C548%26sub%3Danon%26edn%3Dus%26test%3Dprojectvi%26ver%3Dvi%26typ%3Dhp%26prop%3Dnyt%26plat%3Dweb%26abra_dfp%3Ddfp_prebid_0624_1_criteo%26sov%3D3%26page_view_id%3DCiZ6F3_MsiBI3bxn79NLktQz%26purr%3Dfull%26vp%3Dlarge%26uap%3Dbrowser%26cookie%3Dfalse%26gscat%3Dneg_ibmtest%252Cneg_gg1%252Cneg_ibm%252Cneg_chanel%252Cneg_owde%252Cneg_chan2%252Cneg_debeer%252Cneg_citi_aa%252Cneg_hms%252Cneg_google%252Cneg_capitalone%252Cneg_njts%252Cneg_rchmt%252Cpolitics_sentiment%252Cgb_safe_from_high%252Cgs_politics%252Cneg_kaypemg%252Cneg_newyorkp%252Cneg_sub0%252Cneg_mttl%252Cneg_ts%252Cneg_mastercard%252Cneg_bofa%252Cneg_sia%252Cneg_chan3%252Cneg_ihw%252Cgs_predicts_uspoliticselection%252Cneg_mtb%252Cneg_rms%252Cneg_elec%252Cneg_gg2%252Cneg_sabic%252Cneg_hearts%252Cgs_politics_issues_policy%252Cgs_politics_misc%252Cneg_amerex%252Cneg_rolex%252Cneg_ms_safe%252Cneg_am%252Cgs_predicts_olympicsmoments%252Cgs_predicts_legal_industry%252Cgs_predicts_compassion%252Cgs_predicts_technology%252Cgs_politics_american%252Cneg_bp%252Cgs_predicts_veteransservice%252Cgs_predicts_trendingcelebrities%252Cgs_predicts_homeimprovement%252Cgs_homegarden%252Cneg_orep%252Cneg_trpavd%252Cgs_predicts_homeremodeling%252Cgs_predicts_startups%252Cneg_cathay%252Cgs_predicts_marketers%252Cneg_mktg_safe_q4_2019%252Cgs_busfin%252Ccc_business_lead_boards%252Cgs_homegarden_landscaping%252Cgs_predicts_chuseok%252Cneg_racism%252Cneg_ubs%252Cgs_predicts_software_industry%252Cgs_predicts_stylefashion%252Cgs_predicts_golf%252Cneg_msft%252Cgs_predicts_ussports_nbancaabasketball%252Cgs_science_geography%252Cgs_predicts_mlb%252Cgs_event_olympics%252Cgs_predicts_frequenttravelers%252Cgs_predicts_nba%252Cgs_predicts_parentsteachers%252Cneg_rmw%252Cgs_predicts_business_travel%252Cgs_predicts_internationalsports%252Cgs_predicts_tennischampionships%252Cgs_predicts_charity%252Cneg_cme%252Cgs_predicts_fifa%252Cgs_predicts_mensinterests%252Cgs_predicts_retail_industry%252Cgb_sensitive_high_med%252Cgb_sensitive_high_med_low%252Cgb_sensitive_news-ent%252Cneg_mc%252Cgs_predicts_oscarsemmysglobes%252Cgs_predicts_holidayshoppers%252Cgs_predicts_diningindelivery%252Cgs_predicts_travel_by_rail%252Cgs_predicts_millennialmoms%252Cgs_predicts_gettingmarried%252Cgs_predicts_outdoorsinautumn%252Cgs_predicts_musicfestivalsaward%252Cgs_predicts_energy_topics%252Cgs_predicts_blackfridaycybermon%252Cgs_predicts_foodies%252Cgs_predicts_newjob%252Cgs_predicts_worldcup%252Cgv_death_injury%252Cneg_kvue%252Cgs_predicts_savvyshopperscouponing%252Cneg_samsung%252Cgs_predicts_weddings_brides%252Cgs_predicts_singlesday_travel%252Cgs_predicts_teens%252Cgs_predicts_performingarts%252Cgs_predicts_youngwomensinterest%252Cgs_predicts_sbsw_event%252Cgs_predicts_newyearseve%252Cgs_predicts_filmfestivalsawards%252Cgs_predicts_hanukkah%252Cgs_predicts_bussoftwarebuyers%252Cgs_predicts_businessandfinance%252Cgs_predicts_trendingtelevision%252Cgs_predicts_travel%252Cgs_predicts_marchmadness%252Ccc_tech_data%252Cgs_predicts_insurance%252Cgs_t%26ledemedsz%3Dnone%26artlen%3Dshort%26brandsensitive%3Dfalse%26refresh%3Dauto&adks=1191999390&frm=20&eo_id_str=ID%3D6beceef132134417%3AT%3D1721313619%3ART%3D1721758863%3AS%3DAA-AfjbJDksXOXVHGx10C6GxXmLu,resource,514968.90000000596,369.5,515338.40000000596
dfp-ad-mid2-timeReceived,mark,515352.1999999881,,515352.1999999881
dfp-ad-mid2-timeRendered,mark,515361.5,,515361.5
https://1859d7136d6093e5decc4ab7ece67954.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html,resource,515360.5,2.9000000059604645,515363.40000000596
dfp-ad-bottom-timeCalled,measure,7,515414.2999999821,515421.2999999821
dfp-ad-bottom-timeCallSent,measure,7,515427.6999999881,515434.6999999881
dfp-ad-bottom-timeCalled,mark,515421.2999999821,,515421.2999999821
dfp-ad-bottom-timeCallSent,mark,515434.6999999881,,515434.6999999881
dfp-ad-mid2-timeLoaded,measure,514958.59999999404,521,515479.59999999404
dfp-ad-mid2-timeLoaded,mark,515479.59999999404,,515479.59999999404
https://www.nytimes.com/vi-assets/static-assets/vendors~wellContent-65ca2fd4097f489b38dc.js,resource,515456.1999999881,0.9000000059604645,515457.09999999404
https://www.nytimes.com/vi-assets/static-assets/vendors~audio~byline~capsule~card~cardpanel~clientSideCapsule~collections~explainer~liveAsset~paidpo~3cf6ae2a-3901bdb61562b3afd179.js,resource,515455.90000000596,1.0999999940395355,515457
https://www.nytimes.com/vi-assets/static-assets/wellContent-432d89585b70acd10add.js,resource,515456.2999999821,2.9000000059604645,515459.1999999881
https://gw.geoedge.be/api/init,resource,515488,16.900000005960464,515504.90000000596
dfp-ad-mid1-timeLoaded,measure,514725.40000000596,903.1999999880791,515628.59999999404
dfp-ad-mid1-timeLoaded,mark,515628.59999999404,,515628.59999999404
https://samizdat-graphql.nytimes.com/graphql/v2,resource,515518.59999999404,178.19999998807907,515696.7999999821
,layout-shift,515826.59999999404,,515826.59999999404
https://static01.nyt.com/images/2024/07/22/multimedia/22mideast-crisis-briefing-promo-615pm-kgvc/22mideast-crisis-briefing-promo-615pm-kgvc-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515835.59999999404,20.69999998807907,515856.2999999821
https://static01.nyt.com/images/2024/07/17/multimedia/00menendez-resigns-qvmb/00menendez-resigns-qvmb-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515835.6999999881,21,515856.6999999881
https://static01.nyt.com/images/2024/07/23/multimedia/23election-live-uaw-endorse-02-vlwh/23election-live-uaw-endorse-02-vlwh-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515835.6999999881,26.099999994039536,515861.7999999821
https://static01.nyt.com/images/2024/07/22/nyregion/22ny-collision/22ny-collision-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515835.90000000596,21,515856.90000000596
https://static01.nyt.com/images/2024/07/17/business/00ai-math/00ai-math-threeByTwoSmallAt2X.png?quality=75&auto=webp&disable=upscale&width=400,resource,515835.90000000596,21.5,515857.40000000596
https://static01.nyt.com/images/2024/07/23/business/23META-AI/23META-AI-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515835.90000000596,21.099999994039536,515857
https://static01.nyt.com/images/2024/07/23/science/18tb-pompeii-earthquakes/18tb-pompeii-earthquakes-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836,39.900000005960464,515875.90000000596
https://static01.nyt.com/images/2024/07/23/the-athletic/tamc-072324-team-usa-KD-debut-1721731351060/tamc-072324-team-usa-KD-debut-1721731351060-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836,40.79999998211861,515876.7999999821
https://static01.nyt.com/images/2024/07/24/multimedia/22Shapiro-02-hmtb-print2/22Shapiro-02-hmtb-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.09999999404,39.900000005960464,515876
https://static01.nyt.com/images/2024/07/16/multimedia/2024-04-09-attention-experiment-index/2024-04-09-attention-experiment-index-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.2999999821,40.20000001788139,515876.5
https://static01.nyt.com/images/2024/07/22/climate/00cli-TrumpEVs-02/00cli-TrumpEVs-02-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.40000000596,40,515876.40000000596
https://static01.nyt.com/images/2024/06/20/multimedia/00nat-yale-jlqt/00nat-yale-jlqt-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.40000000596,41.5,515877.90000000596
https://static01.nyt.com/images/2024/07/17/multimedia/19BIRD-FLU/19BIRD-FLU-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.5,59.099999994039536,515895.59999999404
https://static01.nyt.com/images/2024/07/23/multimedia/23a2_insider-qjzc/23a2_insider-qjzc-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.5,59.29999998211861,515895.7999999821
https://static01.nyt.com/images/2023/06/14/multimedia/citizen-science-the-joy-of-birding-social/citizen-science-the-joy-of-birding-social-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.59999999404,59.30000001192093,515895.90000000596
https://static01.nyt.com/images/2024/07/24/multimedia/24Grose-newsletter-qmlb/24Grose-newsletter-qmlb-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.59999999404,59.30000001192093,515895.90000000596
https://static01.nyt.com/images/2024/07/23/opinion/23eks-biden-harris-essay/23eks-biden-harris-essay-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.6999999881,59.400000005960464,515896.09999999404
https://static01.nyt.com/images/2024/07/23/opinion/23wegman/23wegman-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.7999999821,59.900000005960464,515896.6999999881
https://static01.nyt.com/images/2024/07/23/opinion/23SoltisAnderson-image/23SoltisAnderson-image-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515836.90000000596,74.7999999821186,515911.6999999881
https://static01.nyt.com/images/2024/07/19/multimedia/19valparaiso-art-03-vqwl/19valparaiso-art-03-vqwl-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837,74.90000000596046,515911.90000000596
https://static01.nyt.com/images/2024/07/21/multimedia/21mccaulley-NEW-lgfk/21mccaulley-NEW-lgfk-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837,75.69999998807907,515912.6999999881
https://static01.nyt.com/images/2024/07/24/multimedia/23matthew-barney-review-04-vfjh/23matthew-barney-review-04-vfjh-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837,76,515913
https://static01.nyt.com/images/2024/07/23/multimedia/23barbstar-notebook-kqvz/23barbstar-notebook-kqvz-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.09999999404,74.80000001192093,515911.90000000596
https://static01.nyt.com/images/2024/07/22/multimedia/22biden-tv-jkfq/22biden-tv-jkfq-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.09999999404,75.80000001192093,515912.90000000596
https://static01.nyt.com/images/2024/07/28/multimedia/28koussevitzky-01-jkbv/28koussevitzky-01-jkbv-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.1999999881,93.5,515930.6999999881
https://static01.nyt.com/images/2024/07/23/multimedia/23preexisting-women-01-hgcb/23preexisting-women-01-hgcb-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.2999999821,93.5,515930.7999999821
https://static01.nyt.com/images/2024/07/24/multimedia/23art-dance-mglp/23art-dance-mglp-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.2999999821,93.60000002384186,515930.90000000596
https://static01.nyt.com/images/2024/07/23/multimedia/23Brottman-Review-zqkl/23Brottman-Review-zqkl-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.40000000596,93.59999999403954,515931
https://static01.nyt.com/images/2024/07/23/multimedia/23KHIVE-bmqp/23KHIVE-bmqp-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.40000000596,94.19999998807907,515931.59999999404
https://static01.nyt.com/images/2024/07/23/multimedia/23KAMALA-FOOD1-ckvz/23KAMALA-FOOD1-ckvz-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.5,94.09999999403954,515931.59999999404
self,longtask,515837.90000000596,87,515924.90000000596
https://static01.nyt.com/images/2024/07/18/multimedia/ASKWELL-BRAIDS-MIGRAINES1-pczl/ASKWELL-BRAIDS-MIGRAINES1-pczl-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.5,108.2999999821186,515945.7999999821
https://static01.nyt.com/images/2024/07/28/magazine/28Mag-Cities-01/28Mag-Cities-01-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.59999999404,112.19999998807907,515949.7999999821
https://static01.nyt.com/images/2024/07/19/t-magazine/design/19tmag-Haddou-slide-GYKY-copy/19tmag-Haddou-slide-GYKY-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515837.6999999881,116.80000001192093,515954.5
https://static01.nyt.com/images/2024/07/17/multimedia/00Night-train-zmtk/00Night-train-zmtk-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515952.40000000596,16.799999982118607,515969.1999999881
https://static01.nyt.com/images/2024/07/21/multimedia/19VOWS-SCREEN-WRITER-01-wgvp/19VOWS-SCREEN-WRITER-01-wgvp-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515952.5,16.799999982118607,515969.2999999821
https://static01.nyt.com/images/2024/07/22/realestate/oakImage-1721676896000/oakImage-1721676896000-threeByTwoSmallAt2X.jpg?quality=75&auto=webp&disable=upscale&width=400,resource,515952.59999999404,16.80000001192093,515969.40000000596
self,longtask,516011.59999999404,59,516070.59999999404
dfp-ad-mid3-timeReceived,measure,515142.1999999881,936.3000000119209,516078.5
dfp-ad-mid3-timeRendered,measure,515142.1999999881,945.5,516087.6999999881
https://securepubads.g.doubleclick.net/gampad/ads?pvsid=1424150245462613&correlator=1393799930457601&eid=44809527%2C31083340%2C31085490%2C676982996%2C31078664%2C31078665%2C31078668%2C31078670&output=ldjh&gdfp_req=1&vrg=202407220101&ptt=17&impl=fif&iu_parts=29390238%2Cnyt%2Chomepage&enc_prev_ius=%2F0%2F1%2F2&prev_iu_szs=320x50%7C728x90%7C970x90%7C970x250%7C1605x300&fluid=height&ifi=5&sfv=1-0-40&eri=32&sc=1&cookie=ID%3Dddec003deba801c7%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MZdweIlIfkDK4mqTAC8dIjSWxr1-A&gpic=UID%3D00000e9bbc8eed42%3AT%3D1721313619%3ART%3D1721758863%3AS%3DALNI_MY8Wzg7kXlHJDaC9MrkoY69MxFvxw&abxe=1&dt=1721758874979&lmt=1721757382&adxs=0&adys=8549&biw=1228&bih=959&scr_x=0&scr_y=7218&btvi=3&ucis=4&oid=2&u_his=5&u_h=1117&u_w=1728&u_ah=1085&u_aw=1728&u_cd=30&u_sd=2&u_tz=-240&dmc=8&bc=31&nvt=3&uach=WyJtYWNPUyIsIjE0LjUuMCIsImFybSIsIiIsIjEyNi4wLjY0NzguMTI3IixudWxsLDAsbnVsbCwiNjQiLFtbIk5vdC9BKUJyYW5kIiwiOC4wLjAuMCJdLFsiQ2hyb21pdW0iLCIxMjYuMC42NDc4LjEyNyJdLFsiR29vZ2xlIENocm9tZSIsIjEyNi4wLjY0NzguMTI3Il1dLDBd&url=https%3A%2F%2Fwww.nytimes.com%2F&vis=1&psz=1228x90&msz=1228x0&fws=4&ohw=1228&ga_vid=1933310523.1721758361&ga_sid=1721758361&ga_hid=952172467&ga_fc=false&td=1&egid=45258&tan=358417f4-acd2-4629-a893-0878550eaf4b&tdf=2&nt=1&psd=WzExLFtdLG51bGwsM10.&dlt=1721758359846&idt=803&ppid=9j5lbnkqh61utj33etdxtzzqpl6ou4l&prev_scp=div%3Ddfp-ad-mid3%26pos%3Dmid3%26format_rules%3Dnoxl%26amznbid%3D1%26amznp%3D1%26hb_format_rubicon%3Dbanner%26hb_size_rubicon%3D728x90%26hb_pb_rubicon%3D0.45%26hb_adid_rubicon%3D120a777cc677d2f5%26hb_bidder_rubicon%3Drubicon%26hb_format_pubmatic%3Dbanner%26hb_size_pubmatic%3D728x90%26hb_pb_pubmatic%3D0.40%26hb_adid_pubmatic%3D11656f0ed84dd209%26hb_bidder_pubmatic%3Dpubmatic%26hb_format%3Dbanner%26hb_size%3D728x90%26hb_pb%3D0.45%26hb_adid%3D120a777cc677d2f5%26hb_bidder%3Drubicon%26hb_format_criteo%3Dbanner%26hb_size_criteo%3D970x250%26hb_pb_criteo%3D0.20%26hb_adid_criteo%3D1129a585486c8b39%26hb_bidder_criteo%3Dcriteo%26request_time%3D515135&cust_params=als_test_clientside%3Dweb_bigtable_none_20240723181239%26mktg%3Dtype_anon%252Clogf%252Cabt%26bt%3D131947%252C131953%252C132360%252C132361%252C132362%252C132363%252C132365%252C132366%252C132394%252C132395%252C132630%252C132640%252C132668%252C132670%252C173596%252C259%252C282%252C303%252C305%252C497%252C548%26sub%3Danon%26edn%3Dus%26test%3Dprojectvi%26ver%3Dvi%26typ%3Dhp%26prop%3Dnyt%26plat%3Dweb%26abra_dfp%3Ddfp_prebid_0624_1_criteo%26sov%3D3%26page_view_id%3DCiZ6F3_MsiBI3bxn79NLktQz%26purr%3Dfull%26vp%3Dlarge%26uap%3Dbrowser%26cookie%3Dfalse%26gscat%3Dneg_ibmtest%252Cneg_gg1%252Cneg_ibm%252Cneg_chanel%252Cneg_owde%252Cneg_chan2%252Cneg_debeer%252Cneg_citi_aa%252Cneg_hms%252Cneg_google%252Cneg_capitalone%252Cneg_njts%252Cneg_rchmt%252Cpolitics_sentiment%252Cgb_safe_from_high%252Cgs_politics%252Cneg_kaypemg%252Cneg_newyorkp%252Cneg_sub0%252Cneg_mttl%252Cneg_ts%252Cneg_mastercard%252Cneg_bofa%252Cneg_sia%252Cneg_chan3%252Cneg_ihw%252Cgs_predicts_uspoliticselection%252Cneg_mtb%252Cneg_rms%252Cneg_elec%252Cneg_gg2%252Cneg_sabic%252Cneg_hearts%252Cgs_politics_issues_policy%252Cgs_politics_misc%252Cneg_amerex%252Cneg_rolex%252Cneg_ms_safe%252Cneg_am%252Cgs_predicts_olympicsmoments%252Cgs_predicts_legal_industry%252Cgs_predicts_compassion%252Cgs_predicts_technology%252Cgs_politics_american%252Cneg_bp%252Cgs_predicts_veteransservice%252Cgs_predicts_trendingcelebrities%252Cgs_predicts_homeimprovement%252Cgs_homegarden%252Cneg_orep%252Cneg_trpavd%252Cgs_predicts_homeremodeling%252Cgs_predicts_startups%252Cneg_cathay%252Cgs_predicts_marketers%252Cneg_mktg_safe_q4_2019%252Cgs_busfin%252Ccc_business_lead_boards%252Cgs_homegarden_landscaping%252Cgs_predicts_chuseok%252Cneg_racism%252Cneg_ubs%252Cgs_predicts_software_industry%252Cgs_predicts_stylefashion%252Cgs_predicts_golf%252Cneg_msft%252Cgs_predicts_ussports_nbancaabasketball%252Cgs_science_geography%252Cgs_predicts_mlb%252Cgs_event_olympics%252Cgs_predicts_frequenttravelers%252Cgs_predicts_nba%252Cgs_predicts_parentsteachers%252Cneg_rmw%252Cgs_predicts_business_travel%252Cgs_predicts_internationalsports%252Cgs_predicts_tennischampionships%252Cgs_predicts_charity%252Cneg_cme%252Cgs_predicts_fifa%252Cgs_predicts_mensinterests%252Cgs_predicts_retail_industry%252Cgb_sensitive_high_med%252Cgb_sensitive_high_med_low%252Cgb_sensitive_news-ent%252Cneg_mc%252Cgs_predicts_oscarsemmysglobes%252Cgs_predicts_holidayshoppers%252Cgs_predicts_diningindelivery%252Cgs_predicts_travel_by_rail%252Cgs_predicts_millennialmoms%252Cgs_predicts_gettingmarried%252Cgs_predicts_outdoorsinautumn%252Cgs_predicts_musicfestivalsaward%252Cgs_predicts_energy_topics%252Cgs_predicts_blackfridaycybermon%252Cgs_predicts_foodies%252Cgs_predicts_newjob%252Cgs_predicts_worldcup%252Cgv_death_injury%252Cneg_kvue%252Cgs_predicts_savvyshopperscouponing%252Cneg_samsung%252Cgs_predicts_weddings_brides%252Cgs_predicts_singlesday_travel%252Cgs_predicts_teens%252Cgs_predicts_performingarts%252Cgs_predicts_youngwomensinterest%252Cgs_predicts_sbsw_event%252Cgs_predicts_newyearseve%252Cgs_predicts_filmfestivalsawards%252Cgs_predicts_hanukkah%252Cgs_predicts_bussoftwarebuyers%252Cgs_predicts_businessandfinance%252Cgs_predicts_trendingtelevision%252Cgs_predicts_travel%252Cgs_predicts_marchmadness%252Ccc_tech_data%252Cgs_predicts_insurance%252Cgs_t%26ledemedsz%3Dnone%26artlen%3Dshort%26brandsensitive%3Dfalse%26refresh%3Dauto&adks=1809501303&frm=20&eo_id_str=ID%3D6beceef132134417%3AT%3D1721313619%3ART%3D1721758863%3AS%3DAA-AfjbJDksXOXVHGx10C6GxXmLu,resource,515153.2999999821,922.4000000059605,516075.6999999881
dfp-ad-mid3-timeReceived,mark,516078.5,,516078.5
dfp-ad-mid3-timeRendered,mark,516087.6999999881,,516087.6999999881
https://gw.geoedge.be/api/init,resource,516172.7999999821,18.80000001192093,516191.59999999404
https://www.nytimes.com/vi-assets/static-assets/defaultSiteIndexData-e6fbf2778f6b6dc44ddf.js,resource,516219.2999999821,1.100000023841858,516220.40000000596
https://www.nytimes.com/vi-assets/static-assets/siteIndexContent-40f68d098aba3814d468.js,resource,516224.6999999881,1,516225.6999999881
,layout-shift,516239.7999999821,,516239.7999999821
dfp-ad-mid3-timeLoaded,measure,515142.1999999881,1149.5999999940395,516291.7999999821
dfp-ad-mid3-timeLoaded,mark,516291.7999999821,,516291.7999999821
dfp-ad-bottom-timeReceived,measure,515421.2999999821,1178.300000011921,516599.59999999404
dfp-ad-bottom-timeRendered,measure,515421.2999999821,1186.7000000178814,516608
